confirmed_id,country,date,confirmed_total
38138,Holy See (Vatican City),8/12/20,12
38139,Saint Kitts and Nevis,8/12/20,17
38140,Western Sahara,8/12/20,10
38141,Norway,8/12/20,9783
38142,Bulgaria,8/12/20,13893
38143,Qatar,8/12/20,113938
38144,Suriname,8/12/20,2653
38145,Portugal,8/12/20,53223
38146,Liechtenstein,8/12/20,90
38147,Finland,8/12/20,7642
38148,Slovenia,8/13/20,2332
38149,United States,8/13/20,5248958
38150,Ethiopia,8/13/20,26204
38151,Iran (Islamic Republic of),8/13/20,336324
38152,Bolivia,8/13/20,96459
38153,Colombia,8/13/20,433805
38154,Republic of Moldova,8/13/20,29087
38155,Japan,8/13/20,52471
38156,Mongolia,8/13/20,297
38157,Zambia,8/13/20,8663
38158,Taiwan,8/13/20,481
38159,Jamaica,8/13/20,1071
38160,Cambodia,8/13/20,273
38161,Argentina,8/13/20,276072
38162,Costa Rica,8/13/20,26129
38163,Malaysia,8/13/20,9129
38164,Senegal,8/13/20,11740
38165,Congo (Kinshasa),8/13/20,13334
38166,Belize,8/13/20,296
38167,Andorra,8/13/20,981
38168,Madagascar,8/13/20,13522
38169,Bahrain,8/13/20,45726
38170,Hungary,8/13/20,4813
38171,Haiti,8/13/20,7781
38172,Equatorial Guinea,8/13/20,4821
38173,Romania,8/13/20,66631
38174,Bosnia and Herzegovina,8/13/20,15184
38175,MauritiUnited States,8/13/20,344
38176,Honduras,8/13/20,49042
38177,Saudi Arabia,8/13/20,294519
38178,Barbados,8/13/20,144
38179,Sao Tome and Principe,8/13/20,883
38180,Somalia,8/13/20,3227
38181,Sri Lanka,8/13/20,2882
38182,Saint Vincent and the Grenadines,8/13/20,57
38183,Thailand,8/13/20,3359
38184,Dominican Republic,8/13/20,83134
38185,Bhutan,8/13/20,128
38186,Serbia,8/13/20,28998
38187,AUnited Statestralia,8/13/20,22742
38188,Burma,8/13/20,369
38189, Republic of,8/13/20,14873
38190,Mexico,8/13/20,505751
38191,Oman,8/13/20,82531
38192,Pakistan,8/13/20,286674
38193,Ireland,8/13/20,26929
38194,South Africa,8/13/20,572865
38195,Turkey,8/13/20,245635
38196,RUnited Statessia,8/13/20,905762
38197,Bahamas,8/13/20,1089
38198,Malawi,8/13/20,4912
38199,Netherlands,8/13/20,62406
38200,Lao People's Democratic Republic,8/13/20,20
38201,Belgium,8/13/20,76191
38202,Uzbekistan,8/13/20,33323
38203,Panama,8/13/20,78446
38204,Burkina Faso,8/13/20,1228
38205,Morocco,8/13/20,37935
38206,Kosovo,8/13/20,10795
38207,Libyan Arab Jamahiriya,8/13/20,7050
38208,Guinea-Bissau,8/13/20,2088
38209,Philippines,8/13/20,147526
38210,Maldives,8/13/20,5494
38211,Brunei,8/13/20,142
38212,The former Yugoslav Republic of Macedonia,8/13/20,12357
38213,Azerbaijan,8/13/20,33915
38214,West Bank and Gaza,8/13/20,15491
38215,Luxembourg,8/13/20,7368
38216,Sweden,8/13/20,80851
38217,Czech Republic,8/13/20,19401
38218,Venezuela,8/13/20,30369
38219,Djibouti,8/13/20,5358
38220,Montenegro,8/13/20,3857
38221,Papua New Guinea,8/13/20,271
38222,Algeria,8/13/20,37187
38223,Albania,8/13/20,6971
38224,Nicaragua,8/13/20,4115
38225,Kenya,8/13/20,28754
38226,Botswana,8/13/20,1214
38227,Grenada,8/13/20,24
38228,Bangladesh,8/13/20,269115
38229,Slovakia,8/13/20,2739
38230,Georgia,8/13/20,1283
38231,Central African Republic,8/13/20,4652
38232,New Zealand,8/13/20,1602
38233,Benin,8/13/20,2014
38234,Lesotho,8/13/20,884
38235,Gambia,8/13/20,1556
38236,Guatemala,8/13/20,60284
38237,Kuwait,8/13/20,74486
38238,Uganda,8/13/20,1353
38239,Greece,8/13/20,6381
38240,Mozambique,8/13/20,2638
38241,Nigeria,8/13/20,48116
38242,Fiji,8/13/20,28
38243,Mauritania,8/13/20,6653
38244,Italy,8/13/20,252235
38245,Diamond Princess,8/13/20,712
38246,Eritrea,8/13/20,285
38247,Kazakhstan,8/13/20,101848
38248,Eswatini,8/13/20,3599
38249,Germany,8/13/20,222281
38250,Monaco,8/13/20,144
38251,Croatia,8/13/20,6050
38252,France,8/13/20,244096
38253,Chile,8/13/20,380034
38254,United Arab Emirates,8/13/20,63489
38255,Togo,8/13/20,1104
38256,Syrian Arab Republic,8/13/20,1432
38257,Antigua and Barbuda,8/13/20,92
38258,Denmark,8/13/20,15590
38259,Seychelles,8/13/20,127
38260,Sudan,8/13/20,12115
38261,AUnited Statestria,8/13/20,22594
38262,Cape Verde,8/13/20,3073
38263,Namibia,8/13/20,3544
38264,South Sudan,8/13/20,2478
38265,San Marino,8/13/20,699
38266,Iceland,8/13/20,1976
38267,Peru,8/13/20,498555
38268,Israel,8/13/20,89822
38269,Egypt,8/13/20,96108
38270,Spain,8/13/20,337334
38271,Dominica,8/13/20,18
38272,Nepal,8/13/20,24957
38273,Jordan,8/13/20,1320
38274,Trinidad and Tobago,8/13/20,404
38275,Guyana,8/13/20,631
38276,Cameroon,8/13/20,18308
38277,Cote d'Ivoire,8/13/20,16889
38278,Liberia,8/13/20,1252
38279,Lithuania,8/13/20,2330
38280,Niger,8/13/20,1161
38281,Uruguay,8/13/20,1409
38282,Cuba,8/13/20,3174
38283,Ecuador,8/13/20,98343
38284,Mali,8/13/20,2597
38285,Indonesia,8/13/20,132816
38286,Gabon,8/13/20,8077
38287,BelarUnited States,8/13/20,69203
38288,Armenia,8/13/20,41023
38289,Saint Lucia,8/13/20,25
38290,Latvia,8/13/20,1307
38291,Malta,8/13/20,1245
38292,Comoros,8/13/20,399
38293,Viet Nam,8/13/20,911
38294,Ghana,8/13/20,41725
38295,Paraguay,8/13/20,8389
38296,MS Zaandam,8/13/20,9
38297,Estonia,8/13/20,2174
38298,Brazil,8/13/20,3224876
38299,El Salvador,8/13/20,21993
38300,Tajikistan,8/13/20,7950
38301,Switzerland,8/13/20,37403
38302,Poland,8/13/20,54487
38303,India,8/13/20,2461190
38304,Burundi,8/13/20,410
38305,Chad,8/13/20,949
38306,Ukraine,8/13/20,88136
38307,Rwanda,8/13/20,2200
38308,Yemen,8/13/20,1847
38309,Afghanistan,8/13/20,37424
38310,Kyrgyzstan,8/13/20,41069
38311,Tunisia,8/13/20,1847
38312,Singapore,8/13/20,55497
38313,Zimbabwe,8/13/20,4990
38314,Angola,8/13/20,1815
38315,Guinea,8/13/20,8198
38316,Sierra Leone,8/13/20,1940
38317,United Kingdom,8/13/20,316729
38318,Canada,8/13/20,123180
38319,China,8/13/20,89144
38320,Timor-Leste,8/13/20,25
38321,Lebanon,8/13/20,7711
38322,United Republic of Tanzania,8/13/20,509
38323,Iraq,8/13/20,164277
38324,CyprUnited States,8/13/20,1305
38325,Holy See (Vatican City),8/13/20,12
38326,Saint Kitts and Nevis,8/13/20,17
38327,Western Sahara,8/13/20,10
38328,Norway,8/13/20,9851
38329,Bulgaria,8/13/20,13893
38330,Qatar,8/13/20,114281
38331,Suriname,8/13/20,2761
38332,Portugal,8/13/20,53548
38333,Liechtenstein,8/13/20,90
38334,Finland,8/13/20,7683
38335,Slovenia,8/14/20,2369
38336,United States,8/14/20,5313252
38337,Ethiopia,8/14/20,27242
38338,Iran (Islamic Republic of),8/14/20,338825
38339,Bolivia,8/14/20,97950
38340,Colombia,8/14/20,445111
38341,Republic of Moldova,8/14/20,29483
38342,Japan,8/14/20,53818
38343,Mongolia,8/14/20,298
38344,Zambia,8/14/20,9021
38345,Taiwan,8/14/20,481
38346,Jamaica,8/14/20,1082
38347,Cambodia,8/14/20,273
38348,Argentina,8/14/20,282437
38349,Costa Rica,8/14/20,26931
38350,Malaysia,8/14/20,9149
38351,Senegal,8/14/20,11872
38352,Congo (Kinshasa),8/14/20,13350
38353,Belize,8/14/20,356
38354,Andorra,8/14/20,989
38355,Madagascar,8/14/20,13643
38356,Bahrain,8/14/20,46052
38357,Hungary,8/14/20,4853
38358,Haiti,8/14/20,7810
38359,Equatorial Guinea,8/14/20,4821
38360,Romania,8/14/20,68046
38361,Bosnia and Herzegovina,8/14/20,15535
38362,MauritiUnited States,8/14/20,345
38363,Honduras,8/14/20,49467
38364,Saudi Arabia,8/14/20,295902
38365,Barbados,8/14/20,148
38366,Sao Tome and Principe,8/14/20,885
38367,Somalia,8/14/20,3250
38368,Sri Lanka,8/14/20,2886
38369,Saint Vincent and the Grenadines,8/14/20,57
38370,Thailand,8/14/20,3376
38371,Dominican Republic,8/14/20,84488
38372,Bhutan,8/14/20,133
38373,Serbia,8/14/20,29233
38374,AUnited Statestralia,8/14/20,23035
38375,Burma,8/14/20,374
38376, Republic of,8/14/20,15039
38377,Mexico,8/14/20,511369
38378,Oman,8/14/20,82743
38379,Pakistan,8/14/20,287300
38380,Ireland,8/14/20,26995
38381,South Africa,8/14/20,579140
38382,Turkey,8/14/20,246861
38383,RUnited Statessia,8/14/20,910778
38384,Bahamas,8/14/20,1119
38385,Malawi,8/14/20,4988
38386,Netherlands,8/14/20,63127
38387,Lao People's Democratic Republic,8/14/20,22
38388,Belgium,8/14/20,77113
38389,Uzbekistan,8/14/20,33821
38390,Panama,8/14/20,79402
38391,Burkina Faso,8/14/20,1238
38392,Morocco,8/14/20,39241
38393,Kosovo,8/14/20,11130
38394,Libyan Arab Jamahiriya,8/14/20,7327
38395,Guinea-Bissau,8/14/20,2088
38396,Philippines,8/14/20,153660
38397,Maldives,8/14/20,5572
38398,Brunei,8/14/20,142
38399,The former Yugoslav Republic of Macedonia,8/14/20,12515
38400,Azerbaijan,8/14/20,34018
38401,West Bank and Gaza,8/14/20,15834
38402,Luxembourg,8/14/20,7405
38403,Sweden,8/14/20,81195
38404,Czech Republic,8/14/20,19693
38405,Venezuela,8/14/20,31381
38406,Djibouti,8/14/20,5367
38407,Montenegro,8/14/20,3930
38408,Papua New Guinea,8/14/20,271
38409,Algeria,8/14/20,37664
38410,Albania,8/14/20,7117
38411,Nicaragua,8/14/20,4115
38412,Kenya,8/14/20,29334
38413,Botswana,8/14/20,1214
38414,Grenada,8/14/20,24
38415,Bangladesh,8/14/20,271881
38416,Slovakia,8/14/20,2801
38417,Georgia,8/14/20,1306
38418,Central African Republic,8/14/20,4652
38419,New Zealand,8/14/20,1609
38420,Benin,8/14/20,2014
38421,Lesotho,8/14/20,884
38422,Gambia,8/14/20,1623
38423,Guatemala,8/14/20,61428
38424,Kuwait,8/14/20,75185
38425,Uganda,8/14/20,1385
38426,Greece,8/14/20,6632
38427,Mozambique,8/14/20,2708
38428,Nigeria,8/14/20,48445
38429,Fiji,8/14/20,28
38430,Mauritania,8/14/20,6676
38431,Italy,8/14/20,252809
38432,Diamond Princess,8/14/20,712
38433,Eritrea,8/14/20,285
38434,Kazakhstan,8/14/20,102287
38435,Eswatini,8/14/20,3670
38436,Germany,8/14/20,223791
38437,Monaco,8/14/20,146
38438,Croatia,8/14/20,6258
38439,France,8/14/20,249655
38440,Chile,8/14/20,382111
38441,United Arab Emirates,8/14/20,63819
38442,Togo,8/14/20,1124
38443,Syrian Arab Republic,8/14/20,1515
38444,Antigua and Barbuda,8/14/20,93
38445,Denmark,8/14/20,15758
38446,Seychelles,8/14/20,127
38447,Sudan,8/14/20,12162
38448,AUnited Statestria,8/14/20,22876
38449,Cape Verde,8/14/20,3136
38450,Namibia,8/14/20,3726
38451,South Sudan,8/14/20,2482
38452,San Marino,8/14/20,699
38453,Iceland,8/14/20,1983
38454,Peru,8/14/20,516296
38455,Israel,8/14/20,91080
38456,Egypt,8/14/20,96220
38457,Spain,8/14/20,342813
38458,Dominica,8/14/20,18
38459,Nepal,8/14/20,25551
38460,Jordan,8/14/20,1329
38461,Trinidad and Tobago,8/14/20,426
38462,Guyana,8/14/20,649
38463,Cameroon,8/14/20,18469
38464,Cote d'Ivoire,8/14/20,16935
38465,Liberia,8/14/20,1252
38466,Lithuania,8/14/20,2352
38467,Niger,8/14/20,1161
38468,Uruguay,8/14/20,1421
38469,Cuba,8/14/20,3229
38470,Ecuador,8/14/20,99409
38471,Mali,8/14/20,2597
38472,Indonesia,8/14/20,135123
38473,Gabon,8/14/20,8225
38474,BelarUnited States,8/14/20,69308
38475,Armenia,8/14/20,41299
38476,Saint Lucia,8/14/20,25
38477,Latvia,8/14/20,1308
38478,Malta,8/14/20,1276
38479,Comoros,8/14/20,403
38480,Viet Nam,8/14/20,930
38481,Ghana,8/14/20,41847
38482,Paraguay,8/14/20,9022
38483,MS Zaandam,8/14/20,9
38484,Estonia,8/14/20,2177
38485,Brazil,8/14/20,3275520
38486,El Salvador,8/14/20,22314
38487,Tajikistan,8/14/20,7989
38488,Switzerland,8/14/20,37671
38489,Poland,8/14/20,55319
38490,India,8/14/20,2525922
38491,Burundi,8/14/20,412
38492,Chad,8/14/20,951
38493,Ukraine,8/14/20,89917
38494,Rwanda,8/14/20,2293
38495,Yemen,8/14/20,1858
38496,Afghanistan,8/14/20,37431
38497,Kyrgyzstan,8/14/20,41373
38498,Tunisia,8/14/20,1903
38499,Singapore,8/14/20,55580
38500,Zimbabwe,8/14/20,5072
38501,Angola,8/14/20,1852
38502,Guinea,8/14/20,8260
38503,Sierra Leone,8/14/20,1947
38504,United Kingdom,8/14/20,318190
38505,Canada,8/14/20,123605
38506,China,8/14/20,89214
38507,Timor-Leste,8/14/20,25
38508,Lebanon,8/14/20,8045
38509,United Republic of Tanzania,8/14/20,509
38510,Iraq,8/14/20,168290
38511,CyprUnited States,8/14/20,1318
38512,Holy See (Vatican City),8/14/20,12
38513,Saint Kitts and Nevis,8/14/20,17
38514,Western Sahara,8/14/20,10
38515,Norway,8/14/20,9908
38516,Bulgaria,8/14/20,14243
38517,Qatar,8/14/20,114532
38518,Suriname,8/14/20,2838
38519,Portugal,8/14/20,53783
38520,Liechtenstein,8/14/20,91
38521,Finland,8/14/20,7700
38522,Slovenia,8/15/20,2401
38523,United States,8/15/20,5361165
38524,Ethiopia,8/15/20,28894
38525,Iran (Islamic Republic of),8/15/20,341070
38526,Bolivia,8/15/20,99146
38527,Colombia,8/15/20,456689
38528,Republic of Moldova,8/15/20,29905
38529,Japan,8/15/20,55051
38530,Mongolia,8/15/20,298
38531,Zambia,8/15/20,9186
38532,Taiwan,8/15/20,482
38533,Jamaica,8/15/20,1082
38534,Cambodia,8/15/20,273
38535,Argentina,8/15/20,289100
38536,Costa Rica,8/15/20,27737
38537,Malaysia,8/15/20,9175
38538,Senegal,8/15/20,12032
38539,Congo (Kinshasa),8/15/20,13383
38540,Belize,8/15/20,388
38541,Andorra,8/15/20,989
38542,Madagascar,8/15/20,13724
38543,Bahrain,8/15/20,46430
38544,Hungary,8/15/20,4877
38545,Haiti,8/15/20,7831
38546,Equatorial Guinea,8/15/20,4821
38547,Romania,8/15/20,69374
38548,Bosnia and Herzegovina,8/15/20,15801
38549,MauritiUnited States,8/15/20,346
38550,Honduras,8/15/20,49979
38551,Saudi Arabia,8/15/20,297315
38552,Barbados,8/15/20,150
38553,Sao Tome and Principe,8/15/20,885
38554,Somalia,8/15/20,3250
38555,Sri Lanka,8/15/20,2890
38556,Saint Vincent and the Grenadines,8/15/20,57
38557,Thailand,8/15/20,3376
38558,Dominican Republic,8/15/20,85545
38559,Bhutan,8/15/20,133
38560,Serbia,8/15/20,29471
38561,AUnited Statestralia,8/15/20,23287
38562,Burma,8/15/20,374
38563, Republic of,8/15/20,15318
38564,Mexico,8/15/20,517714
38565,Oman,8/15/20,82924
38566,Pakistan,8/15/20,288047
38567,Ireland,8/15/20,27191
38568,South Africa,8/15/20,583653
38569,Turkey,8/15/20,248117
38570,RUnited Statessia,8/15/20,915808
38571,Bahamas,8/15/20,1252
38572,Malawi,8/15/20,5026
38573,Netherlands,8/15/20,63889
38574,Lao People's Democratic Republic,8/15/20,22
38575,Belgium,8/15/20,77869
38576,Uzbekistan,8/15/20,34528
38577,Panama,8/15/20,80665
38578,Burkina Faso,8/15/20,1240
38579,Morocco,8/15/20,41017
38580,Kosovo,8/15/20,11275
38581,Libyan Arab Jamahiriya,8/15/20,7738
38582,Guinea-Bissau,8/15/20,2117
38583,Philippines,8/15/20,157918
38584,Maldives,8/15/20,5679
38585,Brunei,8/15/20,142
38586,The former Yugoslav Republic of Macedonia,8/15/20,12653
38587,Azerbaijan,8/15/20,34107
38588,West Bank and Gaza,8/15/20,16153
38589,Luxembourg,8/15/20,7439
38590,Sweden,8/15/20,81421
38591,Czech Republic,8/15/20,19891
38592,Venezuela,8/15/20,32607
38593,Djibouti,8/15/20,5367
38594,Montenegro,8/15/20,3960
38595,Papua New Guinea,8/15/20,271
38596,Algeria,8/15/20,38133
38597,Albania,8/15/20,7260
38598,Nicaragua,8/15/20,4115
38599,Kenya,8/15/20,29849
38600,Botswana,8/15/20,1214
38601,Grenada,8/15/20,24
38602,Bangladesh,8/15/20,274525
38603,Slovakia,8/15/20,2855
38604,Georgia,8/15/20,1321
38605,Central African Republic,8/15/20,4652
38606,New Zealand,8/15/20,1622
38607,Benin,8/15/20,2063
38608,Lesotho,8/15/20,903
38609,Gambia,8/15/20,1689
38610,Guatemala,8/15/20,62313
38611,Kuwait,8/15/20,75697
38612,Uganda,8/15/20,1434
38613,Greece,8/15/20,6858
38614,Mozambique,8/15/20,2791
38615,Nigeria,8/15/20,48770
38616,Fiji,8/15/20,28
38617,Mauritania,8/15/20,6693
38618,Italy,8/15/20,253438
38619,Diamond Princess,8/15/20,712
38620,Eritrea,8/15/20,285
38621,Kazakhstan,8/15/20,102696
38622,Eswatini,8/15/20,3745
38623,Germany,8/15/20,224488
38624,Monaco,8/15/20,146
38625,Croatia,8/15/20,6420
38626,France,8/15/20,252965
38627,Chile,8/15/20,383902
38628,United Arab Emirates,8/15/20,64102
38629,Togo,8/15/20,1130
38630,Syrian Arab Republic,8/15/20,1593
38631,Antigua and Barbuda,8/15/20,93
38632,Denmark,8/15/20,15867
38633,Seychelles,8/15/20,127
38634,Sudan,8/15/20,12211
38635,AUnited Statestria,8/15/20,23179
38636,Cape Verde,8/15/20,3163
38637,Namibia,8/15/20,3907
38638,South Sudan,8/15/20,2488
38639,San Marino,8/15/20,699
38640,Iceland,8/15/20,1999
38641,Peru,8/15/20,516296
38642,Israel,8/15/20,92233
38643,Egypt,8/15/20,96336
38644,Spain,8/15/20,342813
38645,Dominica,8/15/20,18
38646,Nepal,8/15/20,26019
38647,Jordan,8/15/20,1339
38648,Trinidad and Tobago,8/15/20,497
38649,Guyana,8/15/20,674
38650,Cameroon,8/15/20,18469
38651,Cote d'Ivoire,8/15/20,16993
38652,Liberia,8/15/20,1257
38653,Lithuania,8/15/20,2386
38654,Niger,8/15/20,1165
38655,Uruguay,8/15/20,1434
38656,Cuba,8/15/20,3292
38657,Ecuador,8/15/20,100688
38658,Mali,8/15/20,2614
38659,Indonesia,8/15/20,137468
38660,Gabon,8/15/20,8225
38661,BelarUnited States,8/15/20,69308
38662,Armenia,8/15/20,41495
38663,Saint Lucia,8/15/20,25
38664,Latvia,8/15/20,1315
38665,Malta,8/15/20,1348
38666,Comoros,8/15/20,403
38667,Viet Nam,8/15/20,951
38668,Ghana,8/15/20,42210
38669,Paraguay,8/15/20,9381
38670,MS Zaandam,8/15/20,9
38671,Estonia,8/15/20,2184
38672,Brazil,8/15/20,3317096
38673,El Salvador,8/15/20,22619
38674,Tajikistan,8/15/20,8029
38675,Switzerland,8/15/20,37924
38676,Poland,8/15/20,56090
38677,India,8/15/20,2589952
38678,Burundi,8/15/20,412
38679,Chad,8/15/20,952
38680,Ukraine,8/15/20,91795
38681,Rwanda,8/15/20,2352
38682,Yemen,8/15/20,1858
38683,Afghanistan,8/15/20,37551
38684,Kyrgyzstan,8/15/20,41645
38685,Tunisia,8/15/20,2023
38686,Singapore,8/15/20,55661
38687,Zimbabwe,8/15/20,5176
38688,Angola,8/15/20,1879
38689,Guinea,8/15/20,8343
38690,Sierra Leone,8/15/20,1954
38691,United Kingdom,8/15/20,319232
38692,Canada,8/15/20,123825
38693,China,8/15/20,89279
38694,Timor-Leste,8/15/20,25
38695,Lebanon,8/15/20,8442
38696,United Republic of Tanzania,8/15/20,509
38697,Iraq,8/15/20,172583
38698,CyprUnited States,8/15/20,1332
38699,Holy See (Vatican City),8/15/20,12
38700,Saint Kitts and Nevis,8/15/20,17
38701,Western Sahara,8/15/20,10
38702,Norway,8/15/20,9965
38703,Bulgaria,8/15/20,14333
38704,Qatar,8/15/20,114809
38705,Suriname,8/15/20,2961
38706,Portugal,8/15/20,53981
38707,Liechtenstein,8/15/20,91
38708,Finland,8/15/20,7720
38709,Slovenia,8/16/20,2416
38710,United States,8/16/20,5403213
38711,Ethiopia,8/16/20,29876
38712,Iran (Islamic Republic of),8/16/20,343203
38713,Bolivia,8/16/20,100344
38714,Colombia,8/16/20,468332
38715,Republic of Moldova,8/16/20,30183
38716,Japan,8/16/20,56074
38717,Mongolia,8/16/20,298
38718,Zambia,8/16/20,9343
38719,Taiwan,8/16/20,484
38720,Jamaica,8/16/20,1113
38721,Cambodia,8/16/20,273
38722,Argentina,8/16/20,294569
38723,Costa Rica,8/16/20,28465
38724,Malaysia,8/16/20,9200
38725,Senegal,8/16/20,12162
38726,Congo (Kinshasa),8/16/20,13507
38727,Belize,8/16/20,452
38728,Andorra,8/16/20,989
38729,Madagascar,8/16/20,13827
38730,Bahrain,8/16/20,46835
38731,Hungary,8/16/20,4916
38732,Haiti,8/16/20,7879
38733,Equatorial Guinea,8/16/20,4821
38734,Romania,8/16/20,70461
38735,Bosnia and Herzegovina,8/16/20,15801
38736,MauritiUnited States,8/16/20,346
38737,Honduras,8/16/20,50502
38738,Saudi Arabia,8/16/20,298542
38739,Barbados,8/16/20,151
38740,Sao Tome and Principe,8/16/20,885
38741,Somalia,8/16/20,3256
38742,Sri Lanka,8/16/20,2893
38743,Saint Vincent and the Grenadines,8/16/20,57
38744,Thailand,8/16/20,3378
38745,Dominican Republic,8/16/20,86309
38746,Bhutan,8/16/20,138
38747,Serbia,8/16/20,29682
38748,AUnited Statestralia,8/16/20,23558
38749,Burma,8/16/20,375
38750, Republic of,8/16/20,15515
38751,Mexico,8/16/20,522162
38752,Oman,8/16/20,83086
38753,Pakistan,8/16/20,289215
38754,Ireland,8/16/20,27257
38755,South Africa,8/16/20,587345
38756,Turkey,8/16/20,249309
38757,RUnited Statessia,8/16/20,920719
38758,Bahamas,8/16/20,1315
38759,Malawi,8/16/20,5072
38760,Netherlands,8/16/20,64468
38761,Lao People's Democratic Republic,8/16/20,22
38762,Belgium,8/16/20,78323
38763,Uzbekistan,8/16/20,35329
38764,Panama,8/16/20,81940
38765,Burkina Faso,8/16/20,1267
38766,Morocco,8/16/20,42489
38767,Kosovo,8/16/20,11275
38768,Libyan Arab Jamahiriya,8/16/20,8172
38769,Guinea-Bissau,8/16/20,2117
38770,Philippines,8/16/20,161253
38771,Maldives,8/16/20,5785
38772,Brunei,8/16/20,142
38773,The former Yugoslav Republic of Macedonia,8/16/20,12739
38774,Azerbaijan,8/16/20,34219
38775,West Bank and Gaza,8/16/20,16534
38776,Luxembourg,8/16/20,7458
38777,Sweden,8/16/20,81484
38778,Czech Republic,8/16/20,20012
38779,Venezuela,8/16/20,33755
38780,Djibouti,8/16/20,5369
38781,Montenegro,8/16/20,4035
38782,Papua New Guinea,8/16/20,323
38783,Algeria,8/16/20,38583
38784,Albania,8/16/20,7380
38785,Nicaragua,8/16/20,4115
38786,Kenya,8/16/20,30120
38787,Botswana,8/16/20,1214
38788,Grenada,8/16/20,24
38789,Bangladesh,8/16/20,276549
38790,Slovakia,8/16/20,2902
38791,Georgia,8/16/20,1336
38792,Central African Republic,8/16/20,4652
38793,New Zealand,8/16/20,1631
38794,Benin,8/16/20,2063
38795,Lesotho,8/16/20,903
38796,Gambia,8/16/20,1872
38797,Guatemala,8/16/20,62562
38798,Kuwait,8/16/20,76205
38799,Uganda,8/16/20,1500
38800,Greece,8/16/20,7075
38801,Mozambique,8/16/20,2855
38802,Nigeria,8/16/20,49068
38803,Fiji,8/16/20,28
38804,Mauritania,8/16/20,6701
38805,Italy,8/16/20,253915
38806,Diamond Princess,8/16/20,712
38807,Eritrea,8/16/20,285
38808,Kazakhstan,8/16/20,103033
38809,Eswatini,8/16/20,3839
38810,Germany,8/16/20,225007
38811,Monaco,8/16/20,146
38812,Croatia,8/16/20,6571
38813,France,8/16/20,252965
38814,Chile,8/16/20,385946
38815,United Arab Emirates,8/16/20,64312
38816,Togo,8/16/20,1147
38817,Syrian Arab Republic,8/16/20,1677
38818,Antigua and Barbuda,8/16/20,93
38819,Denmark,8/16/20,16003
38820,Seychelles,8/16/20,127
38821,Sudan,8/16/20,12314
38822,AUnited Statestria,8/16/20,23370
38823,Cape Verde,8/16/20,3179
38824,Namibia,8/16/20,4154
38825,South Sudan,8/16/20,2489
38826,San Marino,8/16/20,699
38827,Iceland,8/16/20,2011
38828,Peru,8/16/20,525803
38829,Israel,8/16/20,92680
38830,Egypt,8/16/20,96475
38831,Spain,8/16/20,342813
38832,Dominica,8/16/20,18
38833,Nepal,8/16/20,26660
38834,Jordan,8/16/20,1378
38835,Trinidad and Tobago,8/16/20,552
38836,Guyana,8/16/20,709
38837,Cameroon,8/16/20,18469
38838,Cote d'Ivoire,8/16/20,17026
38839,Liberia,8/16/20,1257
38840,Lithuania,8/16/20,2416
38841,Niger,8/16/20,1167
38842,Uruguay,8/16/20,1440
38843,Cuba,8/16/20,3316
38844,Ecuador,8/16/20,101542
38845,Mali,8/16/20,2640
38846,Indonesia,8/16/20,139549
38847,Gabon,8/16/20,8225
38848,BelarUnited States,8/16/20,69516
38849,Armenia,8/16/20,41663
38850,Saint Lucia,8/16/20,25
38851,Latvia,8/16/20,1322
38852,Malta,8/16/20,1306
38853,Comoros,8/16/20,405
38854,Viet Nam,8/16/20,964
38855,Ghana,8/16/20,42532
38856,Paraguay,8/16/20,9791
38857,MS Zaandam,8/16/20,9
38858,Estonia,8/16/20,2190
38859,Brazil,8/16/20,3340197
38860,El Salvador,8/16/20,22912
38861,Tajikistan,8/16/20,8065
38862,Switzerland,8/16/20,38124
38863,Poland,8/16/20,56684
38864,India,8/16/20,2647663
38865,Burundi,8/16/20,413
38866,Chad,8/16/20,956
38867,Ukraine,8/16/20,93490
38868,Rwanda,8/16/20,2453
38869,Yemen,8/16/20,1869
38870,Afghanistan,8/16/20,37596
38871,Kyrgyzstan,8/16/20,41856
38872,Tunisia,8/16/20,2107
38873,Singapore,8/16/20,55747
38874,Zimbabwe,8/16/20,5261
38875,Angola,8/16/20,1906
38876,Guinea,8/16/20,8482
38877,Sierra Leone,8/16/20,1956
38878,United Kingdom,8/16/20,320343
38879,Canada,8/16/20,124004
38880,China,8/16/20,89375
38881,Timor-Leste,8/16/20,25
38882,Lebanon,8/16/20,8881
38883,United Republic of Tanzania,8/16/20,509
38884,Iraq,8/16/20,176931
38885,CyprUnited States,8/16/20,1339
38886,Holy See (Vatican City),8/16/20,12
38887,Saint Kitts and Nevis,8/16/20,17
38888,Western Sahara,8/16/20,10
38889,Norway,8/16/20,10005
38890,Bulgaria,8/16/20,14365
38891,Qatar,8/16/20,115080
38892,Suriname,8/16/20,3016
38893,Portugal,8/16/20,54102
38894,Liechtenstein,8/16/20,91
38895,Finland,8/16/20,7731
38896,Slovenia,8/17/20,2429
38897,United States,8/17/20,5438325
38898,Ethiopia,8/17/20,31336
38899,Iran (Islamic Republic of),8/17/20,345450
38900,Bolivia,8/17/20,101223
38901,Colombia,8/17/20,476660
38902,Republic of Moldova,8/17/20,30377
38903,Japan,8/17/20,56717
38904,Mongolia,8/17/20,298
38905,Zambia,8/17/20,9839
38906,Taiwan,8/17/20,485
38907,Jamaica,8/17/20,1129
38908,Cambodia,8/17/20,273
